OFFENSE_CODE_GROUP,DISTRICT,REPORTING_AREA,YEAR,MONTH,DAY_OF_WEEK,HOUR,STREET
Simple Assault,C11,388,2018,1,Monday,17,DORCHESTER AVE
Larceny,E5,729,2018,1,Friday,10,VFW PKWY
Larceny,A1,94,2018,1,Monday,13,FANEUIL HALL MARKETPLACE
Property Found,A1,102,2018,1,Monday,16,WINTER ST
Verbal Disputes,B3,435,2018,1,Monday,16,EDSON ST
Larceny,A1,83,2018,1,Monday,15,CHARTER ST
Drug Violation,B3, ,2018,1,Monday,15,BLUE HILL AVE
Other,B2,180,2018,1,Monday,16,DUNMORE ST
Larceny,C6,222,2018,12,Wednesday,21,E BROADWAY
Motor Vehicle Accident Response,A1, ,2018,1,Monday,16,BEVERLY ST
Investigate Person,A1,167,2018,1,Friday,0,HARRISON AVE
Motor Vehicle Accident Response,C11, ,2018,1,Monday,15,GALLIVAN BLVD
Aggravated Assault,E18,522,2018,1,Monday,15,HYDE PARK AVE
Verbal Disputes,E18,522,2018,1,Monday,15,HYDE PARK AVE
Larceny,D14,752,2018,1,Monday,10,LAKE ST
Investigate Person,B3,459,2018,1,Monday,14,SEAVER ST
Verbal Disputes,B3,428,2018,1,Monday,14,WOOLSON ST
Medical Assistance,B3,428,2018,1,Monday,14,WOOLSON ST
Verbal Disputes,E18,487,2018,1,Monday,14,OAKCREST RD
Fraud,A1,63,2018,1,Friday,23,NEW SUDBURY ST
Property Found,B2,280,2018,1,Monday,15,DUDLEY ST
Restraining Order Violations,D4,166,2018,1,Monday,14,SHAWMUT AVE
Larceny,B2,329,2018,1,Monday,14,BRUNSWICK ST
Aggravated Assault,A1,121,2018,1,Sunday,2,WARRENTON ST
Investigate Person,B3,456,2018,1,Monday,14,HARLEM ST
Warrant Arrests,B2, ,2018,1,Monday,14,
Medical Assistance,A7,30,2018,1,Monday,14,MAVERICK ST
Fraud,B2,237,2018,1,Saturday,8,COLUMBIA RD
Simple Assault,B3,427,2018,1,Monday,14,BLUE HILL AVE
Other,B3,427,2018,1,Monday,14,BLUE HILL AVE
Larceny,D14,814,2018,1,Monday,14,HOOKER ST
Motor Vehicle Accident Response,B3,457,2018,1,Monday,14,BLUE HILL AVE
Motor Vehicle Accident Response,D14,802,2018,1,Monday,13,BRIGHTON AVE
Residential Burglary,A7,23,2018,1,Monday,14,MARION ST
Ballistics,C6,203,2018,1,Monday,14,SUMMER ST
Larceny,E13,916,2018,1,Monday,14,BICKFORD ST
Warrant Arrests,E13,916,2018,1,Monday,14,BICKFORD ST
Property Lost,B2,603,2018,1,Monday,14,SAINT ALPHONSUS ST
Larceny,D14,796,2018,1,Monday,14,COMMONWEALTH AVE
Vandalism,D14,796,2018,1,Monday,14,COMMONWEALTH AVE
Drug Violation,D14,796,2018,1,Monday,14,COMMONWEALTH AVE
Disorderly Conduct,D14,796,2018,1,Monday,14,COMMONWEALTH AVE
Investigate Person,C6,213,2018,1,Monday,14,W THIRD ST
Police Service Incidents,A1,113,2018,1,Monday,14,ESSEX ST
Investigate Person,A7,17,2018,1,Monday,13,SHELBY ST
Motor Vehicle Accident Response,C6,213,2018,1,Sunday,16,W BROADWAY
Verbal Disputes,B2,319,2018,1,Monday,13,NAZING CT
Investigate Property,C11,235,2018,1,Monday,13,CRESCENT AVE
Larceny From Motor Vehicle,C6,178,2018,1,Monday,13,MASSACHUSETTS AVE
Larceny,D4,146,2018,1,Monday,13,HUNTINGTON AVE
Warrant Arrests,D4,146,2018,1,Monday,13,HUNTINGTON AVE
Harassment,B2,323,2018,1,Monday,8,HOLBORN ST
Motor Vehicle Accident Response,C11,349,2018,1,Sunday,19,ADAMS ST
Other,D4,624,2018,8,Thursday,15,YAWKEY WAY
Towed,A1,88,2018,1,Monday,11,MOON ST
Drug Violation,C11,359,2018,1,Monday,13,TREMLETT ST
Drug Violation,C11,359,2018,1,Monday,13,TREMLETT ST
Violations,C11,359,2018,1,Monday,13,TREMLETT ST
Investigate Person,A15,54,2018,1,Monday,13,FOREST PL
Vandalism,C6,209,2018,1,Saturday,16,F ST
Larceny,D4,146,2018,1,Monday,13,HUNTINGTON AVE
Towed,B2,326,2018,1,Monday,12,BRUNSWICK ST
Medical Assistance,D4,155,2018,1,Monday,12,TREMONT ST
Property Lost,D4,149,2018,1,Saturday,21,DARTMOUTH ST
Motor Vehicle Accident Response,D14,770,2018,1,Saturday,18,BENNETT ST
Larceny From Motor Vehicle,E5,941,2018,1,Saturday,16,BROOKWAY RD
Larceny,D4,283,2018,1,Monday,10,HUNTINGTON AVE
Motor Vehicle Accident Response,C6,234,2018,1,Tuesday,0,E EIGHTH ST
Medical Assistance,A7,12,2018,1,Monday,12,ADDISON ST
Vandalism,A1,98,2018,1,Monday,11,WATER ST
Larceny From Motor Vehicle,A1,124,2018,1,Saturday,17,HUDSON ST
Medical Assistance,C6,172,2018,1,Monday,11,BRADSTON ST
Motor Vehicle Accident Response,B2,182,2018,1,Tuesday,7,SHETLAND ST
Larceny,D4,129,2018,1,Monday,11,BOYLSTON ST
Drug Violation,B2,183,2018,1,Monday,11,CLIFTON ST
Drug Violation,B2,183,2018,1,Monday,11,CLIFTON ST
Warrant Arrests,B2,183,2018,1,Monday,11,CLIFTON ST
Larceny From Motor Vehicle,B2,312,2018,1,Monday,11,TOWNSEND ST
Vandalism,B2,312,2018,1,Monday,11,TOWNSEND ST
Medical Assistance,A15,900,2018,1,Monday,11,WALFORD WAY
Vandalism,E13,577,2018,1,Monday,12,WASHINGTON ST
Motor Vehicle Accident Response,D4,630,2018,1,Monday,11,BEACON ST
Property Found,D14,753,2018,12,Wednesday,10,MARGO RD
Towed,A1,64,2018,1,Monday,11,N ANDERSON ST
Residential Burglary,A15,900,2018,1,Monday,3,COREY ST
Other,E18,496,2018,1,Sunday,12,HYDE PARK AVE
Investigate Person,C6,192,2018,1,Monday,11,PREBLE ST
Property Found,B2,304,2018,1,Monday,11,WASHINGTON ST
Larceny From Motor Vehicle,E18,487,2018,1,Sunday,19,OAKCREST RD
Investigate Property,A1,61,2018,1,Monday,11,LEGENDS WAY
Property Found,A7,12,2018,1,Monday,11,WILLIAM F MCCLELLAN HWY
Other,D4, ,2018,1,Monday,10,MARLBOROUGH ST
Larceny From Motor Vehicle,E13,650,2018,1,Monday,7,ARBORWAY
Motor Vehicle Accident Response,C11,332,2018,1,Monday,10,HANCOCK ST
Larceny,D4,143,2018,1,Monday,10,BOYLSTON ST
Medical Assistance,B3,455,2018,1,Monday,10,NORWELL ST
Auto Theft Recovery,C11,240,2018,1,Monday,10,ANNABEL ST
Towed,A7,8,2018,1,Monday,10,ORIENT AVE
Larceny From Motor Vehicle,B3,416,2018,1,Sunday,16,FAIRMOUNT ST
Motor Vehicle Accident Response,D4,162,2018,1,Monday,10,HARRISON AVE
Aggravated Assault,B2,280,2018,1,Saturday,2,DUDLEY ST
Larceny From Motor Vehicle,B3,435,2018,1,Monday,9,WHITMAN ST
Confidence Games,A1,63,2018,1,Monday,10,NEW SUDBURY ST
Towed,A7,29,2018,1,Monday,10,BREMEN ST
Larceny From Motor Vehicle,C6,228,2018,1,Sunday,20,P ST
Vandalism,A15,49,2018,1,Saturday,2,DORRANCE ST
Confidence Games,C11,339,2018,1,Monday,9,PARISH ST
Property Lost,D4,130,2018,1,Sunday,15,DARTMOUTH ST
Motor Vehicle Accident Response,A1,91,2018,1,Monday,8,FULTON ST
Verbal Disputes,C6,914,2018,1,Monday,9,DR. MICHAEL GAVIN WAY
Restraining Order Violations,B3,74,2018,12,Wednesday,10,NEW CHARDON ST
Larceny From Motor Vehicle,E18,486,2018,1,Sunday,18,RALWOOD RD
Medical Assistance,B3,908,2018,1,Monday,8,SHANDON RD
Commercial Burglary,A1,106,2018,1,Friday,16,FEDERAL ST
Property Lost,C11,350,2018,1,Sunday,22,DORCHESTER AVE
Medical Assistance,D4,623,2018,1,Monday,7,COMMONWEALTH AVE
Motor Vehicle Accident Response,B2,178,2018,1,Monday,6,MASSACHUSETTS AVE
Vandalism,B3,464,2018,1,Monday,7,BROOKVIEW ST
Larceny,B3,476,2018,1,Monday,7,BLUE HILL AVE
Medical Assistance,D4,165,2018,1,Monday,6,HARRISON AVE
Motor Vehicle Accident Response,D14, ,2018,1,Monday,6,COMMONWEALTH AVE
Fire Related Reports,D14,803,2018,1,Monday,6,EVERETT ST
Vandalism,C11,336,2018,1,Monday,6,BOWDOIN ST
Medical Assistance,A7,19,2018,1,Monday,6,SARATOGA ST
Larceny From Motor Vehicle,C6,209,2018,1,Saturday,14,E FIRST ST
Fire Related Reports,C6,914,2018,1,Monday,4,OLD COLONY AVE
Motor Vehicle Accident Response,B2,257,2018,1,Monday,5,COLUMBIA RD
Towed,B3,453,2018,1,Monday,3,SCHOOL ST
Towed,A1,100,2018,1,Monday,3,BROAD ST
Investigate Property,B3,455,2018,1,Monday,4,NORWELL ST
Larceny,C11,370,2018,1,Monday,4,WILLIAM T MORRISSEY BLVD
Towed,C11,823,2018,1,Monday,3,STOUGHTON ST
Motor Vehicle Accident Response,B3,432,2018,1,Monday,3,NORFOLK ST
Aggravated Assault,A1,128,2018,1,Monday,4,CORTES ST
Investigate Person,B2,320,2018,1,Monday,0,INTERVALE ST
Motor Vehicle Accident Response,B2,237,2018,1,Monday,2,E COTTAGE ST
Robbery,A1, ,2018,1,Monday,3,KNEELAND ST
Vandalism,D4, ,2018,1,Monday,3,HERALD ST
Motor Vehicle Accident Response,D4, ,2018,1,Monday,3,HERALD ST
Verbal Disputes,A15,59,2018,1,Monday,2,LAWRENCE ST
Aggravated Assault,B3,422,2018,1,Monday,1,RIVER ST
Medical Assistance,E18,493,2018,1,Monday,2,LEXINGTON AVE
Simple Assault,A15,38,2018,1,Monday,1,SIXTEENTH ST
Vandalism,A15,38,2018,1,Monday,1,SIXTEENTH ST
Larceny From Motor Vehicle,D14,803,2018,1,Monday,2,HANO ST
Vandalism,A1,117,2018,1,Monday,2,TREMONT ST
Restraining Order Violations,B2,328,2018,1,Sunday,23,COLUMBIA RD
Counterfeiting,B2,326,2018,1,Monday,0,HAMILTON ST
Towed,E18,518,2018,1,Monday,0,GARFIELD AVE
Vandalism,B2,604,2018,1,Monday,1,HILLSIDE ST
Violations,C6,221,2018,1,Monday,0,DORCHESTER ST
Firearm Violations,A1,115,2018,1,Monday,0,BEACH ST
Disorderly Conduct,A1,115,2018,1,Monday,0,BEACH ST
Firearm Violations,A1,115,2018,1,Monday,0,BEACH ST
Simple Assault,C11,334,2018,1,Sunday,23,WARE ST
Other,C11,334,2018,1,Sunday,23,WARE ST
Investigate Person,E5,550,2018,1,Monday,0,BLUE LEDGE DR
License Violation,A7,23,2018,1,Monday,1,CENTRAL SQ
Other,D14,770,2018,1,Monday,0,PARSONS ST
Motor Vehicle Accident Response,B2,330,2018,1,Sunday,23,COLUMBIA RD
Motor Vehicle Accident Response,, ,2018,1,Monday,0,
License Violation,A7,23,2018,1,Monday,0,BENNINGTON ST
Fire Related Reports,B3,427,2018,1,Sunday,23,EVELYN ST
Verbal Disputes,C11,350,2018,1,Sunday,22,DORCHESTER AVE
License Violation,A7,20,2018,1,Monday,0,CHELSEA ST
Harassment,D4,591,2018,1,Sunday,23,CHARLESGATE E
Medical Assistance,A1,63,2018,1,Sunday,23,NEW SUDBURY ST
Vandalism,E5,550,2018,1,Sunday,22,BLUE LEDGE DR
Motor Vehicle Accident Response,E5,702,2018,1,Sunday,16,PARK ST
Vandalism,C11,403,2018,1,Sunday,22,WASHINGTON ST
Investigate Person,B2,566,2018,1,Sunday,22,FRANKLIN PARK RD
Medical Assistance,A1,75,2018,1,Sunday,22,CAUSEWAY ST
Property Lost,B2,330,2018,1,Sunday,22,CASTLEGATE RD
Auto Theft,A1,75,2018,1,Sunday,21,FRIEND ST
Auto Theft Recovery,A1,75,2018,1,Sunday,21,FRIEND ST
Investigate Property,B2,326,2018,1,Sunday,21,FAYSTON ST
Towed,C11,402,2018,1,Sunday,15,BAILEY ST
Motor Vehicle Accident Response,C11,358,2018,1,Saturday,18,WALDECK ST
Aggravated Assault,A1,75,2018,1,Sunday,21,CAUSEWAY ST
Vandalism,A1,75,2018,1,Sunday,21,CAUSEWAY ST
Verbal Disputes,C11,388,2018,1,Sunday,21,BROOKVALE ST
Motor Vehicle Accident Response,C11,254,2018,1,Sunday,20,DORCHESTER AVE
Verbal Disputes,D14,800,2018,1,Sunday,20,PRATT ST
Aggravated Assault,B2,311,2018,1,Sunday,20,WARREN ST
Property Lost,A1,118,2018,1,Sunday,16,BOYLSTON ST
Aggravated Assault,C11,388,2018,1,Sunday,20,BROOKVALE ST
Towed,C11,365,2018,1,Sunday,18,DORCHESTER AVE
Simple Assault,E13,118,2018,1,Sunday,16,BOYLSTON ST
Vandalism,E13,118,2018,1,Sunday,16,BOYLSTON ST
Motor Vehicle Accident Response,C11,336,2018,1,Sunday,20,NORTON ST
Verbal Disputes,C11,396,2018,1,Sunday,20,SANTUIT ST
Investigate Person,D14,782,2018,1,Saturday,19,GORDON ST
Towed,B3,439,2018,1,Sunday,18,CALLENDER ST
Verbal Disputes,C6,194,2018,1,Sunday,19,MIDDLE ST
Medical Assistance,C6,204,2018,1,Sunday,18,CHANNEL CENTER ST
Larceny,D14,796,2018,1,Saturday,22,BRIGHTON AVE
Simple Assault,B3,431,2018,1,Sunday,18,DON ST
Property Lost,B3,436,2018,1,Sunday,20,NORFOLK ST
Larceny,E18,533,2018,1,Sunday,20,READVILLE ST
Investigate Person,A1,77,2018,1,Saturday,23,CANAL ST
Motor Vehicle Accident Response,D4,152,2018,1,Sunday,14,WARREN AVE
Other,B2,909,2018,1,Sunday,19,WHITTIER ST
Simple Assault,B2,909,2018,1,Sunday,19,WHITTIER ST
Verbal Disputes,C11,396,2018,1,Sunday,19,SANTUIT ST
Medical Assistance,A1,84,2018,1,Sunday,19,HANOVER ST
Restraining Order Violations,A1,112,2018,1,Sunday,18,WASHINGTON ST
Larceny,A1,77,2018,1,Sunday,19,CANAL ST
Drug Violation,B3,437,2018,1,Sunday,16,MILTON AVE
Medical Assistance,A7,30,2018,1,Sunday,18,COTTAGE ST
Verbal Disputes,B2,316,2018,1,Sunday,18,HOMESTEAD ST
Verbal Disputes,D14,779,2018,1,Sunday,17,ELMIRA ST
Medical Assistance,A7,12,2018,1,Sunday,18,BENNINGTON ST
Fraud,A1,76,2018,1,Sunday,17,ANTHONY RIP VALENTI WAY
Larceny,D4,620,2018,1,Sunday,1,NORWAY ST
Auto Theft,E13,572,2018,1,Sunday,0,COLUMBUS AVE
Auto Theft Recovery,E13,572,2018,1,Sunday,0,COLUMBUS AVE
Larceny,B2,586,2018,1,Sunday,9,TERRACE ST
Police Service Incidents,D14,771,2018,1,Sunday,16,WASHINGTON ST
Aggravated Assault,B2,324,2018,1,Sunday,15,BLUE HILL AVE
Warrant Arrests,B2,324,2018,1,Sunday,15,BLUE HILL AVE
Medical Assistance,E5,723,2018,1,Sunday,17,EASTWOOD CIRT
Warrant Arrests,C11,362,2018,1,Sunday,17,LAFAYETTE PARK
Homicide,C11,362,2018,1,Sunday,17,LAFAYETTE PARK
Motor Vehicle Accident Response,D4,151,2018,1,Sunday,17,BERKELEY ST
Aggravated Assault,B2,309,2018,1,Sunday,17,MARTIN LUTHER KING JR BLV
Investigate Property,D4,142,2018,12,Saturday,15,NEWBURY ST
Simple Assault,A1,118,2018,1,Sunday,16,STUART ST
Aggravated Assault,A1,118,2018,1,Sunday,16,STUART ST
Vandalism,A1,118,2018,1,Sunday,16,STUART ST
Larceny,B2,329,2018,1,Saturday,15,BLUE HILL AVE
Vandalism,D4,905,2018,1,Monday,10,E CANTON ST
Larceny From Motor Vehicle,E5,723,2018,1,Sunday,15,VFW PKWY
Motor Vehicle Accident Response,E13,579,2018,1,Sunday,16,CENTRE ST
Motor Vehicle Accident Response,C11,334,2018,1,Sunday,17,HANCOCK ST
Larceny,D4,143,2018,1,Sunday,11,BOYLSTON ST
Motor Vehicle Accident Response,A1,76,2018,1,Saturday,0,CANAL ST
Vandalism,D4,130,2018,1,Sunday,17,EXETER ST
Vandalism,C6,203,2018,1,Sunday,12,SUMMER ST
Medical Assistance,A7, ,2018,1,Sunday,16,BORDER ST
Harassment,C11,335,2018,1,Sunday,15,BELLEVUE ST
Larceny,B2,329,2018,1,Saturday,12,BLUE HILL AVE
Police Service Incidents,A1, ,2018,1,Sunday,16,
Drug Violation,E13,574,2018,1,Sunday,17,WASHINGTON ST
Investigate Person,C6,211,2018,1,Sunday,16,D ST
Investigate Person,C11,248,2018,1,Sunday,14,HALLAM ST
Vandalism,A7,22,2018,1,Thursday,19,HAVRE ST
Verbal Disputes,B2,306,2018,1,Sunday,16,TOWNSEND ST
Other,B3,413,2018,1,Sunday,16,GALLIVAN BLVD
Investigate Person,E18,513,2018,1,Sunday,15,NORWAY PARK
Investigate Person,A15,900,2018,1,Sunday,15,DECATUR ST
Investigate Person,D4,274,2018,1,Sunday,15,COLUMBUS AVE
Medical Assistance,C11,337,2018,1,Sunday,15,BLAKEVILLE ST
Verbal Disputes,E5,910,2018,1,Sunday,15,JUNE ST
Other,D4, ,2018,1,Sunday,14,DARTMOUTH ST
Investigate Property,C11,257,2018,1,Sunday,14,DEWOLF ST
Residential Burglary,D14,750,2018,1,Sunday,13,FOSTER ST
Residential Burglary,D14,750,2018,1,Friday,19,GERALD RD
Larceny,A1,112,2018,1,Sunday,14,WASHINGTON ST
Property Found,E13,646,2018,1,Sunday,13,SOUTH ST
Investigate Property,B2,331,2018,1,Sunday,10,COLUMBIA RD
Larceny,D4,146,2018,1,Sunday,12,HUNTINGTON AVE
Restraining Order Violations,E5,716,2018,1,Wednesday,13,PARAGON RD
Property Lost,E13,652,2018,1,Saturday,9,SAINT ROSE ST
Fraud,C11,380,2018,12,Thursday,0,ROSARIA ST
Larceny,D4,146,2018,1,Saturday,19,HUNTINGTON AVE
Investigate Person,C6,200,2018,1,Sunday,14,W BROADWAY
Larceny,B2,309,2018,1,Sunday,14,MARTIN LUTHER KING JR BLV
Medical Assistance,C6,175,2018,1,Sunday,14,BRADSTON ST
Larceny,D4,137,2018,1,Thursday,1,COMMONWEALTH AVE
Larceny From Motor Vehicle,C11,240,2018,1,Sunday,13,COLUMBIA RD
Medical Assistance,A15,900,2018,1,Sunday,13,O'BRIEN CT
Investigate Person,B2,316,2018,1,Saturday,23,HUTCHINGS ST
Other,E5,747,2018,1,Sunday,1,BROOK FARM RD
Medical Assistance,C11,393,2018,1,Sunday,13,MONSIGNOR PATRICK J. LYDO
Other,, ,2018,1,Sunday,13,
Vandalism,A1,120,2018,1,Sunday,7,BOYLSTON ST
Verbal Disputes,C11,257,2018,1,Sunday,13,DOWNER AVE
Vandalism,A1,70,2018,1,Saturday,18,CHESTNUT ST
Harassment,B2,330,2018,1,Sunday,13,BLUE HILL AVE
Auto Theft Recovery,D14,752,2018,1,Sunday,11,LANGLEY RD
Property Found,D4,163,2018,1,Sunday,12,WASHINGTON ST
Fraud,D4,146,2018,1,Sunday,10,HUNTINGTON AVE
Larceny,C11,381,2018,1,Sunday,13,GALLIVAN BLVD
Motor Vehicle Accident Response,A15,60,2018,1,Sunday,12,PLEASANT ST
Motor Vehicle Accident Response,B3,454,2018,1,Sunday,13,HARVARD AVE
Simple Assault,B3,454,2018,1,Sunday,13,HARVARD AVE
Vandalism,B3,454,2018,1,Sunday,13,HARVARD AVE
Towed,C6,195,2018,1,Sunday,13,DORCHESTER ST
Verbal Disputes,B3,432,2018,1,Sunday,12,OAKHURST ST
Other,B2,309,2018,1,Sunday,12,MARTIN LUTHER KING JR BLV
Towed,D14,785,2018,1,Sunday,12,WASHINGTON ST
Verbal Disputes,B3,432,2018,1,Sunday,12,MASCOT ST
Auto Theft,C11,334,2018,1,Sunday,13,BOWDOIN ST
Recovered Stolen Property,C11,334,2018,1,Sunday,13,BOWDOIN ST
Motor Vehicle Accident Response,A7,25,2018,1,Sunday,12,BROOKS ST
Verbal Disputes,D4,179,2018,1,Sunday,12,MASSACHUSETTS AVE
Medical Assistance,C11, ,2018,1,Sunday,11,BOWDOIN ST
Medical Assistance,B2,587,2018,1,Sunday,12,TREMONT ST
Larceny From Motor Vehicle,C6,221,2018,1,Saturday,19,E THIRD ST
Vandalism,B2,330,2018,1,Sunday,11,BLUE HILL AVE
Investigate Property,D14,764,2018,1,Sunday,11,HARRIET ST
Vandalism,B3,428,2018,1,Sunday,12,HOSMER ST
Larceny,A1,93,2018,1,Saturday,19,FANEUIL HALL MARKETPLACE
Simple Assault,C11,345,2018,1,Sunday,11,DRAPER ST
Motor Vehicle Accident Response,C11,345,2018,1,Sunday,11,DRAPER ST
Other,D4,283,2018,1,Sunday,11,HUNTINGTON AVE
Aggravated Assault,D4,283,2018,1,Sunday,11,HUNTINGTON AVE
Other,D14,768,2018,1,Sunday,12,MARKET ST
Property Lost,B3,415,2018,1,Sunday,12,CODMAN HILL AVE
Verbal Disputes,A15,900,2018,1,Sunday,10,TUFTS ST
Other,A15,47,2018,1,Sunday,11,SAINT MARTIN ST
Other,B2,327,2018,1,Sunday,11,SARGENT ST
Verbal Disputes,B2,327,2018,1,Sunday,11,SARGENT ST
Verbal Disputes,E18,499,2018,1,Sunday,11,CLARE AVE
Medical Assistance,C11,455,2018,1,Sunday,10,WASHINGTON ST
Aggravated Assault,E18,537,2018,1,Sunday,11,SILVIA CT
Larceny,C11,247,2018,1,Sunday,8,DORCHESTER AVE
Larceny,A1,84,2018,1,Sunday,11,HANOVER ST
Motor Vehicle Accident Response,A7,7,2018,1,Sunday,10,BENNINGTON ST
Larceny,C6,177,2018,1,Sunday,10,MASSACHUSETTS AVE
Aggravated Assault,D4,903,2018,1,Sunday,10,SHAWMUT AVE
Warrant Arrests,D4,903,2018,1,Sunday,10,SHAWMUT AVE
Search Warrants,D4,903,2018,1,Sunday,10,SHAWMUT AVE
Motor Vehicle Accident Response,E13,582,2018,1,Sunday,0,GAY HEAD ST
Motor Vehicle Accident Response,, ,2018,1,Sunday,11,
Larceny From Motor Vehicle,C6,221,2018,1,Saturday,21,E THIRD ST
Larceny,E13,930,2018,1,Sunday,9,COLUMBUS AVE
Vandalism,D4,146,2018,1,Friday,18,SAINT BOTOLPH ST
Larceny,A1,84,2018,1,Sunday,10,HANOVER ST
Towed,C11,368,2018,1,Sunday,10,THELMA RD
Motor Vehicle Accident Response,B2,294,2018,1,Sunday,10,CIRCUIT ST
Other,D14,753,2018,1,Sunday,8,KENRICK ST
Larceny From Motor Vehicle,A1,128,2018,1,Saturday,15,ARLINGTON ST
Motor Vehicle Accident Response,E5,564,2018,1,Saturday,16,ARCHDALE RD
Vandalism,E5,822,2018,1,Friday,19,MARGARETTA DR
Vandalism,E13,648,2018,1,Wednesday,17,LEE ST
Residential Burglary,B2,611,2018,1,Sunday,9,FENWOOD RD
Property Lost,E18,478,2018,1,Saturday,23,WEYBOSSET ST
Missing Person Located,B2,259,2018,1,Saturday,8,MAGNOLIA ST
Simple Assault,A1, ,2018,1,Friday,22,TEMPLE PL
Investigate Property,A15,41,2018,1,Sunday,8,VINE ST
Medical Assistance,A1,63,2018,1,Saturday,8,NEW SUDBURY ST
Missing Person Located,E18,493,2018,1,Sunday,6,RIVER STREET TER
Medical Assistance,B2,321,2018,1,Sunday,6,WARREN ST
Investigate Property,B3,438,2018,1,Sunday,5,COLONIAL AVE
Missing Person Located,B3,437,2018,1,Sunday,0,DARLINGTON ST
Missing Person Reported,B3,437,2018,1,Sunday,0,DARLINGTON ST
Vandalism,A7,21,2018,1,Sunday,5,BREMEN ST
Simple Assault,A7,21,2018,1,Sunday,5,BREMEN ST
Motor Vehicle Accident Response,C11,359,2018,1,Sunday,4,WASHINGTON ST
Investigate Person,B2,911,2018,1,Sunday,3,ANNUNCIATION RD
Investigate Person,D14,807,2018,1,Sunday,1,ANTWERP ST
Simple Assault,D14,800,2018,1,Sunday,2,LINDEN ST
Motor Vehicle Accident Response,D4,271,2018,1,Sunday,3,NORTHAMPTON ST
Investigate Person,C11,336,2018,1,Sunday,4,GIBSON ST
Simple Assault,A1,62,2018,1,Sunday,2,EMERSON PL
Other,A1,62,2018,1,Sunday,2,EMERSON PL
Aggravated Assault,C6,189,2018,1,Sunday,3,DORCHESTER AVE
Vandalism,A1,116,2018,1,Sunday,2,OXFORD ST
Drug Violation,D4,128,2018,1,Sunday,0,STANHOPE ST
Larceny From Motor Vehicle,D4,160,2018,1,Sunday,2,WALTHAM ST
Simple Assault,A1, ,2018,1,Sunday,2,MARGINAL RD
Motor Vehicle Accident Response,A7,24,2018,1,Sunday,2,BROOKS ST
Simple Assault,D4,903,2018,1,Sunday,1,TREMONT ST
Disorderly Conduct,D4,903,2018,1,Sunday,1,TREMONT ST
Motor Vehicle Accident Response,D4, ,2018,1,Sunday,2,
Investigate Property,E18,520,2018,1,Sunday,2,HARVARD AVE
Investigate Property,D4,144,2018,1,Sunday,1,CLEARWAY ST
Missing Person Reported,D4,273,2018,1,Saturday,23,NORTHAMPTON ST
Missing Person Located,D4,273,2018,1,Saturday,23,NORTHAMPTON ST
Investigate Person,E13,647,2018,1,Sunday,0,NEWBERN ST
Service,E5,706,2018,1,Sunday,0,WASHINGTON ST
Residential Burglary,C6,221,2018,1,Sunday,0,I ST
Simple Assault,B2,318,2018,1,Sunday,1,BROOKLEDGE ST
Verbal Disputes,B2,318,2018,1,Sunday,1,BROOKLEDGE ST
Auto Theft,C11,337,2018,1,Saturday,23,GENEVA AVE
Verbal Disputes,D4,285,2018,1,Saturday,23,HAMMOND ST
Investigate Person,C11,365,2018,1,Saturday,23,KING ST
Other,E5,713,2018,1,Saturday,23,COTTAGE RD
License Violation,C6,222,2018,1,Sunday,0,E BROADWAY
Investigate Property,E5,562,2018,1,Sunday,0,FIRTH RD
Investigate Property,E18,503,2018,1,Sunday,0,AMERICAN LEGION HWY
Verbal Disputes,B2,321,2018,1,Saturday,23,BLUE HILL AVE
Motor Vehicle Accident Response,E5,681,2018,1,Saturday,23,WALWORTH ST
Assembly or Gathering Violations,E5,562,2018,1,Saturday,23,FLORENCE ST
Robbery,C11,357,2018,1,Saturday,23,GENEVA AVE
Motor Vehicle Accident Response,B3,458,2018,1,Saturday,22,BLUE HILL AVE
Disorderly Conduct,B2,911,2018,1,Saturday,23,ANNUNCIATION RD
Other,B2,911,2018,1,Saturday,23,ANNUNCIATION RD
Simple Assault,B2,911,2018,1,Saturday,23,ANNUNCIATION RD
Verbal Disputes,B2,911,2018,1,Saturday,23,ANNUNCIATION RD
Missing Person Located,C6, ,2018,1,Saturday,22,
Aggravated Assault,E13,912,2018,1,Saturday,22,CENTRE ST
Firearm Violations,B3,943,2018,1,Saturday,21,STANDARD ST
Ballistics,B3,943,2018,1,Saturday,21,STANDARD ST
Residential Burglary,D14,783,2018,1,Saturday,18,WARREN ST
Medical Assistance,C11,462,2018,1,Saturday,22,ROSSETER ST
Verbal Disputes,B2,288,2018,1,Saturday,21,MADISON PARK CT
Police Service Incidents,B2,288,2018,1,Saturday,21,MADISON PARK CT
Restraining Order Violations,B2,603,2018,1,Saturday,21,CALUMET ST
License Violation,A1,118,2018,1,Saturday,22,STUART ST
Towed,E18,493,2018,1,Saturday,19,MAIDA TER
Drug Violation,D4, ,2018,1,Saturday,21,BOYLSTON ST
Homicide,D4, ,2018,1,Saturday,21,BOYLSTON ST
Aggravated Assault,D4, ,2018,1,Saturday,21,BOYLSTON ST
Drug Violation,D4, ,2018,1,Saturday,21,BOYLSTON ST
Residential Burglary,D14,759,2018,1,Saturday,19,HARDWICK ST
License Violation,D4,141,2018,1,Saturday,21,GLOUCESTER ST
Investigate Property,A1,124,2018,1,Saturday,21,HARRISON AVE
Other,A15,50,2018,1,Saturday,19,RUTHERFORD AVE
